,Unnamed: 0,id,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob,actual_spread,pred_spread,hw_prob,margin,spread_diff_vegas,vegas_spread_winprob,bet_size,pred_error,spread_outcome,bet_outcome
341,341,341,207,Boston,91,125,Phoenix,100,-145,216.5,215.0,-3.5,-2.5,0.4288840262582056,0.5711159737417943,9,0.1988943175024129,0.4945279403843535,-9,2.698894317502413,0.42569999999999997,-0.026507500000000028,-9.198894317502413,-1,1
342,342,342,207,Sacramento,113,300,LAClippers,110,-360,228.5,228.0,-8.5,-8.5,0.2421052631578947,0.7578947368421054,-3,-8.87574049654285,0.7297708283102947,3,-0.3757404965428499,0.5104,0.0,11.87574049654285,1,0
343,343,343,207,Washington,97,-125,Charlotte,119,105,233.5,237.0,1.5,1.0,0.5324675324675325,0.4675324675324675,22,-11.973807815922925,0.7955355065865962,-22,-12.973807815922925,0.8162,0.153505,-10.026192184077075,-1,0
344,344,344,208,Houston,94,-125,Charlotte,119,105,220.5,219.5,1.0,1.5,0.5324675324675325,0.4675324675324675,25,6.7625435949053205,0.3204709332883536,-25,5.2625435949053205,0.35740000000000005,-0.062365000000000004,-31.76254359490532,-1,1
345,345,345,208,Toronto,128,-150,Memphis,113,130,222.5,223.5,-0.0,2.5,0.5798319327731092,0.4201680672268907,-15,-6.0083544993782265,0.6606981568162633,15,-8.508354499378227,0.7227,0.10441750000000004,21.00835449937823,1,1
346,346,346,208,Washington,105,170,Chicago,101,-190,237.0,237.0,-3.0,-4.5,0.361145703611457,0.6388542963885429,-4,-13.199615336524934,0.8186726646112221,4,-8.699615336524934,0.7271000000000001,0.10672750000000003,17.199615336524936,1,1
347,347,347,208,GoldenState,100,100,SanAntonio,105,-120,233.0,233.0,-1.0,-1.5,0.4782608695652174,0.5217391304347826,5,5.647324861698713,0.3484639978707826,-5,7.147324861698713,0.30979999999999996,-0.08735500000000006,-10.647324861698714,-1,1
348,348,348,208,Minnesota,122,425,Dallas,127,-550,222.0,228.5,-9.0,-10.0,0.1837455830388692,0.8162544169611309,5,-6.872648592322191,0.6822414053073291,-5,3.127351407677809,0.41400000000000003,-0.03264999999999996,1.8726485923221912,1,0
349,349,349,208,Cleveland,113,200,Phoenix,119,-240,216.0,212.5,-7.0,-5.5,0.320754716981132,0.6792452830188679,6,-8.214333363951214,0.7144749871137143,-6,-2.714333363951214,0.5748,0.02676999999999996,2.214333363951214,1,1
350,350,350,208,Milwaukee,125,-130,Denver,112,110,230.5,233.5,4.5,2.0,0.5427435387673957,0.4572564612326044,-13,-4.478017642294153,0.6212741210750343,13,-6.478017642294153,0.6736,0.07863999999999996,17.478017642294155,1,1
351,351,351,208,OklahomaCity,112,500,LALakers,119,-700,214.5,220.5,-12.5,-10.0,0.1599999999999999,0.84,7,-14.537031332946173,0.8419619223743278,-7,-4.537031332946173,0.6235999999999999,0.05238999999999996,7.537031332946173,1,1
352,352,352,209,Brooklyn,111,-230,Detroit,122,195,232.5,229.0,8.0,5.5,0.6727813584531482,0.3272186415468517,11,-0.7006002494826877,0.5192682998721968,-11,-6.2006002494826875,0.6666000000000001,0.07496500000000005,-10.299399750517312,-1,0
353,353,353,209,NewYork,96,200,Miami,98,-240,208.0,207.5,-7.0,-6.0,0.320754716981132,0.6792452830188679,2,5.00243688692519,0.3650488214881559,-2,11.002436886925189,0.22240000000000004,-0.13323999999999997,-7.00243688692519,-1,1
354,354,354,209,Houston,101,230,NewOrleans,130,-270,221.0,226.0,-4.0,-6.5,0.2934179222839017,0.7065820777160983,29,8.193788290029842,0.2860066668547036,-29,14.693788290029842,0.15380000000000005,-0.169255,-37.19378829002984,-1,1
355,355,355,209,GoldenState,114,-110,SanAntonio,91,-110,233.0,230.0,-1.5,1.5,0.5,0.5,-23,5.647324861698713,0.3484639978707826,23,4.147324861698713,0.38670000000000004,-0.046982499999999996,17.352675138301286,1,0
356,356,356,209,Philadelphia,119,-210,Sacramento,111,180,229.5,232.0,5.5,4.5,0.6547884187082406,0.3452115812917595,-8,5.238611396542769,0.3589437468446071,8,0.738611396542769,0.47950000000000004,0.0,2.761388603457231,1,0
357,357,357,209,Boston,108,180,Utah,122,-210,220.5,222.0,-5.5,-5.5,0.3452115812917595,0.6547884187082406,14,-8.094067071661113,0.7116500230986333,-14,-2.5940670716611134,0.5715,0.02503749999999997,-5.905932928338887,-1,0
358,358,358,209,Orlando,97,210,Portland,106,-250,223.0,220.0,-5.5,-6.0,0.311111111111111,0.6888888888888889,9,-5.485976973160926,0.6474121860236511,-9,0.514023026839074,0.4858,0.0,-3.514023026839074,-1,0
359,359,359,210,Toronto,137,-210,Washington,115,180,230.0,235.0,5.5,5.0,0.6547884187082406,0.3452115812917595,-22,13.025711150396436,0.1845061788450224,22,8.025711150396436,0.28859999999999997,-0.09848500000000003,8.974288849603564,1,0
360,360,360,210,Indiana,94,-115,Brooklyn,104,-105,234.5,235.0,-3.0,1.5,0.5108342361863488,0.4891657638136511,10,1.5060308142683003,0.4586385611787803,-10,0.006030814268300322,0.4998,0.0,-11.5060308142683,-1,0
361,361,361,210,Atlanta,117,135,Dallas,118,-155,233.5,231.0,-3.5,-3.5,0.4117884537747275,0.5882115462252725,1,3.1135600460592734,0.4149895866664007,-1,6.613560046059273,0.32299999999999995,-0.08042500000000002,-4.113560046059273,-1,1
362,362,362,210,LAClippers,119,-430,Minnesota,112,360,225.0,224.5,10.0,8.5,0.7886762360446571,0.2113237639553428,-7,13.676202047408648,0.1727927975119663,7,5.176202047408648,0.35960000000000003,-0.06121000000000001,-6.676202047408648,-1,1
363,363,363,210,NewOrleans,116,-140,Chicago,129,120,231.0,230.0,3.0,2.5,0.562043795620438,0.437956204379562,13,-3.8329702345138887,0.6042420987083624,-13,-6.332970234513889,0.6699999999999999,0.07674999999999993,-9.167029765486111,-1,0
364,364,364,210,Charlotte,114,120,Memphis,130,-140,226.0,224.5,-4.0,-2.5,0.437956204379562,0.562043795620438,16,-9.412093871426451,0.7418663355200432,-16,-6.9120938714264515,0.6844,0.08431000000000004,-6.5879061285735485,-1,0
365,365,365,210,Cleveland,95,400,Denver,133,-500,225.0,218.0,-9.5,-9.5,0.1935483870967742,0.8064516129032258,38,-12.672231601793085,0.8089264431833245,-38,-3.1722316017930847,0.5871999999999999,0.03327999999999997,-25.327768398206914,-1,0
366,366,366,210,OklahomaCity,113,575,LALakers,114,-850,218.5,217.0,-11.5,-11.5,0.1420560747663551,0.8579439252336449,1,-14.537031332946173,0.8419619223743278,-1,-3.0370313329461727,0.5835,0.03133749999999999,13.537031332946173,1,1
367,367,367,210,Milwaukee,124,-180,Phoenix,125,160,225.5,228.5,5.5,4.0,0.6256684491978609,0.374331550802139,1,-0.0201194044522843,0.50055355024255,-1,-4.020119404452284,0.6099,0.045197499999999995,-0.9798805955477157,-1,0
368,368,368,211,Indiana,111,-175,Detroit,95,155,217.0,214.5,5.5,4.0,0.6187175043327556,0.3812824956672443,-16,1.9813485835729696,0.4456558093682483,16,-2.0186514164270304,0.5557000000000001,0.016742500000000084,14.01865141642703,1,1
369,369,369,211,Miami,101,-130,Houston,94,110,219.5,214.0,3.0,1.5,0.5427435387673957,0.4572564612326044,-7,-14.109097763539808,0.8347335932717699,7,-15.609097763539808,0.8608,0.17692000000000005,21.109097763539808,1,1
370,370,370,211,Philadelphia,114,-230,Portland,118,195,229.0,229.0,4.5,6.0,0.6727813584531482,0.3272186415468517,4,8.65785106133566,0.2752225866206055,-4,2.657851061335659,0.42679999999999996,-0.025930000000000033,-12.65785106133566,-1,1
371,371,371,211,Orlando,105,320,GoldenState,111,-380,224.5,221.0,-6.5,-9.0,0.2312138728323699,0.7687861271676301,6,-13.51487056698096,0.8243472508915706,-6,-4.51487056698096,0.6231,0.05212749999999996,7.51487056698096,1,1
372,372,372,211,Toronto,106,125,Boston,120,-145,222.5,219.0,-4.5,-2.5,0.4288840262582056,0.5711159737417943,14,-3.512632665628644,0.5957069777193558,-14,-1.0126326656286442,0.528,0.002200000000000002,-10.487367334371356,-1,0
373,373,373,212,Minnesota,114,120,Charlotte,120,-140,227.5,230.0,-5.5,-2.5,0.437956204379562,0.562043795620438,6,-7.699437586940752,0.7022891190288427,-6,-5.199437586940752,0.641,0.06152500000000002,1.6994375869407516,1,1
374,374,374,212,NewYork,109,-150,Washington,91,130,223.0,218.5,-1.0,3.0,0.5798319327731092,0.4201680672268907,-18,10.805608553000985,0.2280710646415258,18,7.805608553000985,0.29390000000000005,-0.09570249999999995,7.194391446999015,1,0
375,375,375,212,SanAntonio,125,115,Atlanta,114,-135,228.5,225.0,-3.5,-2.5,0.447405997144217,0.552594002855783,-11,-6.223418020187233,0.6661116106707203,11,-3.723418020187233,0.602,0.04104999999999999,17.223418020187232,1,1
376,376,376,212,NewOrleans,130,130,Dallas,143,-150,233.0,233.5,-2.0,-3.0,0.4201680672268907,0.5798319327731092,13,-1.7803737192933164,0.5488610839084909,-13,1.2196262807066836,0.46630000000000005,-0.00519249999999995,-11.219626280706684,-1,1
377,377,377,212,LAClippers,125,-300,Chicago,106,250,227.5,225.0,7.5,7.5,0.7241379310344829,0.2758620689655172,-19,5.926874958653242,0.3413615692821659,19,-1.5731250413467581,0.5435,0.010337499999999977,13.073125041346758,1,1
378,378,378,212,Milwaukee,115,120,Utah,129,-140,232.0,233.0,-2.0,-2.5,0.437956204379562,0.562043795620438,14,-8.31308079361581,0.7167845948720294,-14,-5.813080793615811,0.6568,0.06982000000000002,-5.686919206384189,-1,0
379,379,379,212,OklahomaCity,95,650,Denver,97,-1000,223.5,221.5,-12.0,-11.5,0.127906976744186,0.8720930232558138,2,-16.419597943293304,0.8712639196091141,-2,-4.919597943293304,0.6336999999999999,0.05769249999999995,14.419597943293304,1,1
380,380,380,212,Orlando,123,225,Sacramento,112,-265,223.5,217.5,-8.0,-6.5,0.2976554536187564,0.7023445463812437,-11,-8.905216637953815,0.7304428435405519,11,-2.4052166379538154,0.5663,0.022307500000000015,19.905216637953814,1,1
381,381,381,212,Memphis,105,300,LALakers,115,-360,221.0,218.5,-8.0,-8.5,0.2421052631578947,0.7578947368421054,10,0.1192845237572628,0.4967181308154491,-10,8.619284523757262,0.27470000000000006,-0.10578249999999996,-10.119284523757262,-1,1
382,382,382,212,Cleveland,110,165,Portland,129,-185,221.0,221.5,-6.0,-3.5,0.3676233473073202,0.6323766526926797,19,-1.0582300368456972,0.5290895334366361,-19,2.441769963154303,0.4327,-0.022832500000000002,-17.941769963154304,-1,1
383,383,383,212,Detroit,108,290,Boston,102,-350,219.5,210.5,-8.5,-7.0,0.2479338842975206,0.7520661157024794,-6,-6.165082811424002,0.664646585259272,6,0.8349171885759983,0.4769,0.0,12.165082811424002,1,0
384,384,384,213,Philadelphia,111,-105,Phoenix,120,-115,227.0,221.0,1.0,-1.5,0.4891657638136511,0.5108342361863488,9,1.5017477342301415,0.4587557705604435,-9,3.0017477342301415,0.4174,-0.030864999999999955,-10.501747734230142,-1,1
385,385,385,213,Indiana,125,-115,Atlanta,113,-105,226.0,223.5,1.5,1.5,0.5108342361863488,0.4891657638136511,-12,-0.7300512604022309,0.5200776076588494,12,-2.230051260402231,0.5615,0.019787499999999982,12.730051260402231,1,1
386,386,386,213,Houston,99,-120,NewYork,121,100,210.0,213.0,1.5,-0.0,0.5217391304347826,0.4782608695652174,22,5.578906820252547,0.3502105103839477,-22,5.578906820252547,0.34919999999999995,-0.06667000000000005,-27.57890682025255,-1,1
387,387,387,213,Brooklyn,134,-160,GoldenState,117,140,243.0,246.0,4.5,3.5,0.5962732919254659,0.4037267080745341,-17,-5.187742972544082,0.6397442907553788,17,-8.687742972544083,0.7269,0.10662250000000001,22.187742972544083,1,1
388,388,388,213,Miami,94,240,Utah,112,-280,218.0,215.5,-5.0,-7.0,0.2852852852852853,0.7147147147147147,18,-18.8292392216104,0.9029539252601816,-18,-11.8292392216104,0.7943,0.1420075,0.8292392216104005,1,1
389,389,389,214,Portland,121,180,Dallas,118,-210,235.5,235.5,-3.5,-5.5,0.3452115812917595,0.6547884187082406,-3,-3.1395906686745687,0.5857101431924729,3,2.3604093313254313,0.43489999999999995,-0.021677500000000006,6.139590668674568,1,0
390,390,390,214,Minnesota,116,290,Toronto,112,-350,227.0,229.5,-9.5,-7.5,0.2479338842975206,0.7520661157024794,-4,-11.103176958988978,0.7780834008082708,4,-3.6031769589889784,0.5988,0.03937000000000001,15.103176958988978,1,1
391,391,391,214,SanAntonio,122,-170,Charlotte,110,150,228.0,226.5,-0.0,4.0,0.6115107913669064,0.3884892086330935,-12,-2.760728949959165,0.5755002314585884,12,-6.760728949959165,0.6806,0.08231499999999999,14.760728949959166,1,1
392,392,392,214,Milwaukee,109,-1000,OklahomaCity,114,650,226.5,228.5,11.5,12.0,0.8720930232558138,0.127906976744186,5,10.765662282211796,0.228904500371185,-5,-1.234337717788204,0.5342,0.005455000000000004,-15.765662282211796,-1,0
393,393,393,214,LALakers,105,-150,Denver,122,130,217.0,219.0,3.0,3.0,0.5798319327731092,0.4201680672268907,17,-3.058484629134493,0.5835290429597242,-17,-6.058484629134493,0.663,0.07307500000000003,-13.941515370865506,-1,0
394,394,394,214,Orlando,90,525,Phoenix,109,-750,217.5,212.0,-8.5,-11.5,0.1534988713318284,0.8465011286681716,19,-12.642080300266445,0.8083596964299874,-19,-1.1420803002664446,0.5316000000000001,0.004090000000000027,-6.357919699733555,-1,0
395,395,395,214,Memphis,124,105,Sacramento,110,-125,229.5,232.0,1.5,-1.5,0.4675324675324675,0.5324675324675325,-14,6.431479813564623,0.328683861010107,14,7.931479813564623,0.29090000000000005,-0.09727749999999998,7.568520186435377,1,0
396,396,396,214,Cleveland,111,395,LAClippers,128,-490,219.5,220.0,-10.5,-8.5,0.1956557784778643,0.8043442215221357,17,-12.17729217939408,0.7994934494783866,-17,-3.6772921793940796,0.6008,0.04041999999999998,-4.82270782060592,-1,0
397,397,397,214,Boston,91,-280,Washington,104,240,231.5,230.0,5.5,7.0,0.7147147147147147,0.2852852852852853,13,15.362425797237725,0.1446911533269181,-13,8.362425797237725,0.28069999999999995,-0.10263250000000004,-28.362425797237726,-1,1
398,398,398,214,NewOrleans,112,-220,Detroit,123,190,222.5,222.5,3.5,5.5,0.6659707724425887,0.3340292275574112,11,-3.3584519401647457,0.5915823944940981,-11,-8.858451940164745,0.7308,0.10867,-7.641548059835254,-1,0
399,399,399,215,Chicago,120,170,Indiana,112,-190,229.5,223.5,-6.0,-4.5,0.361145703611457,0.6388542963885429,-8,-3.85866632679854,0.6049246473083087,8,0.6413336732014598,0.48219999999999996,0.0,11.85866632679854,1,0
400,400,400,215,Houston,119,105,Washington,131,-125,228.5,233.5,-1.5,-2.0,0.4675324675324675,0.5324675324675325,12,17.56043339204089,0.1129353673757516,-12,19.56043339204089,0.08720000000000006,-0.20421999999999996,-29.56043339204089,-1,1
401,401,401,215,Atlanta,112,-125,NewYork,123,105,216.0,218.5,1.0,1.5,0.5324675324675325,0.4675324675324675,11,1.1031342767879373,0.4696784315369653,-11,-0.3968657232120627,0.511,0.0,-12.103134276787937,-1,0
402,402,402,215,Philadelphia,123,320,Utah,134,-380,227.5,225.0,-6.0,-8.5,0.2312138728323699,0.7687861271676301,11,-6.791213654933385,0.6802362596635505,-11,1.7087863450666152,0.4528,-0.012280000000000013,-4.208786345066615,-1,1
403,403,403,215,Miami,118,-240,LAClippers,125,200,220.5,217.5,-5.5,6.5,0.6792452830188679,0.320754716981132,7,-14.499236647889738,0.8413320071909443,-7,-20.999236647889738,0.9276,0.21198999999999998,7.499236647889738,1,1
404,404,404,215,Cleveland,98,450,GoldenState,129,-600,224.0,227.5,-8.0,-11.0,0.175,0.8250000000000001,31,-9.087123630665731,0.7345714519129112,-31,1.9128763693342687,0.44720000000000004,-0.015220000000000011,-21.91287636933427,-1,1
405,405,405,215,Brooklyn,136,-190,Sacramento,125,170,237.5,243.0,4.0,4.5,0.6388542963885429,0.361145703611457,-11,-0.5780890435169362,0.5159009021150689,11,-5.078089043516936,0.6377999999999999,0.059844999999999975,11.578089043516936,1,1
406,406,406,216,Denver,99,110,Boston,112,-130,221.5,222.5,-2.5,-2.0,0.4572564612326044,0.5427435387673957,13,1.9071678827647416,0.4476784949701544,-13,3.9071678827647416,0.3931,-0.04362250000000003,-14.907167882764742,-1,1
407,407,407,216,NewOrleans,144,-115,Memphis,113,-105,228.0,232.0,-1.5,1.5,0.5108342361863488,0.4891657638136511,-31,-10.843338566550974,0.7727145616552463,31,-12.343338566550974,0.8043,0.1472575,41.843338566550976,1,1
408,408,408,216,Toronto,124,210,Milwaukee,113,-250,233.0,236.0,-6.5,-6.0,0.311111111111111,0.6888888888888889,-11,-3.293618943673947,0.5898449441616874,11,2.706381056326053,0.4255,-0.02661249999999999,14.293618943673946,1,0
409,409,409,216,LALakers,112,-265,Minnesota,104,225,223.5,223.0,8.0,6.0,0.7023445463812437,0.2976554536187564,-8,12.288574859460514,0.1983616083673225,8,6.288574859460514,0.33120000000000005,-0.07611999999999998,-4.288574859460514,-1,1
410,410,410,216,Portland,115,-220,OklahomaCity,104,190,225.5,226.0,7.0,5.5,0.6659707724425887,0.3340292275574112,-11,2.4537603407712067,0.4328098916695904,11,-3.0462396592287933,0.5838,0.03149499999999996,8.546239659228792,1,1
411,411,411,216,Brooklyn,128,270,Phoenix,124,-330,230.0,226.5,-2.0,-8.0,0.2604482132041187,0.7395517867958814,-4,-4.314952705829564,0.6169892535485659,4,3.6850472941704364,0.399,-0.040525,8.314952705829564,1,0
412,412,412,217,NewYork,89,-160,Orlando,107,140,209.0,209.5,4.5,3.5,0.5962732919254659,0.4037267080745341,18,10.062562468812908,0.2438505661716324,-18,6.562562468812908,0.32430000000000003,-0.07974249999999994,-28.062562468812907,-1,1
413,413,413,217,Denver,128,-175,Washington,130,155,232.0,234.5,4.0,4.5,0.6187175043327556,0.3812824956672443,2,6.830402236055496,0.3187981505385214,-2,2.3304022360554963,0.4357,-0.02125750000000004,-8.830402236055496,-1,1
414,414,414,217,Houston,113,330,Philadelphia,118,-400,223.5,227.0,-11.0,-8.0,0.2252252252252252,0.7747747747747749,5,-13.917320169677591,0.831425880535964,-5,-5.917320169677591,0.6594,0.071185,8.917320169677591,1,1
415,415,415,217,Atlanta,122,110,Boston,114,-130,223.5,222.5,-4.5,-2.0,0.4572564612326044,0.5427435387673957,-8,-4.344652274877298,0.617770755293015,8,-2.3446522748772978,0.5647,0.021467499999999962,12.344652274877298,1,1
416,416,416,217,Portland,126,150,NewOrleans,124,-170,231.5,237.0,-3.0,-4.0,0.3884892086330935,0.6115107913669064,-2,-1.886607452558498,0.5517606404623872,2,2.113392547441502,0.4417,-0.0181075,3.886607452558498,1,0
417,417,417,217,Indiana,134,-200,Minnesota,128,175,227.0,225.5,5.5,5.0,0.6470588235294118,0.3529411764705882,-6,3.255207854208414,0.4111852641697731,6,-1.7447921457915858,0.5482,0.012805,2.744792145791586,1,1
418,418,418,217,Miami,112,-115,GoldenState,120,-105,223.5,222.5,-1.0,-1.5,0.5108342361863488,0.4891657638136511,8,-5.764839406470048,0.6545283025914732,-8,-4.264839406470048,0.6164000000000001,0.04861000000000003,-2.235160593529952,-1,0
419,419,419,217,Utah,114,-260,LAClippers,96,220,227.5,228.0,3.5,7.0,0.6979865771812079,0.3020134228187919,-18,7.176488525375068,0.3103246808215028,18,0.17648852537506787,0.4951,0.0,10.823511474624933,1,0
420,420,420,217,Detroit,102,130,Chicago,105,-150,223.0,219.5,-4.5,-3.0,0.4201680672268907,0.5798319327731092,3,-3.270925560512953,0.589236368558248,-3,-0.270925560512953,0.5075000000000001,0.0,0.270925560512953,1,0
421,421,421,217,OklahomaCity,113,225,Memphis,122,-265,223.5,227.0,-7.0,-7.0,0.2976554536187564,0.7023445463812437,9,3.0143771948915568,0.4176581773770561,-9,10.014377194891557,0.24339999999999995,-0.12221500000000006,-12.014377194891557,-1,1
422,422,422,218,Toronto,110,270,Milwaukee,96,-330,234.0,234.0,-6.5,-7.5,0.2604482132041187,0.7395517867958814,-14,-4.911776378305058,0.6325984025688024,14,2.588223621694942,0.42869999999999997,-0.024932500000000007,18.911776378305056,1,0
423,423,423,218,Brooklyn,109,130,LALakers,98,-150,237.0,230.5,-2.0,-3.0,0.4201680672268907,0.5798319327731092,-11,-2.732628245635667,0.5747408369163874,11,0.267371754364333,0.49260000000000004,0.0,13.732628245635667,1,0
424,424,424,218,Miami,118,-105,Sacramento,110,-115,224.0,226.0,3.0,-1.0,0.4891657638136511,0.5108342361863488,-8,4.640959113474456,0.3744590942810085,8,5.640959113474456,0.3476,-0.06750999999999997,3.359040886525544,1,0
425,425,425,219,GoldenState,120,-200,Orlando,124,175,222.0,225.5,5.5,5.0,0.6470588235294118,0.3529411764705882,4,10.840664707927177,0.2273410640225033,-4,5.840664707927177,0.3425,-0.07018749999999997,-14.840664707927177,-1,1
426,426,426,219,Chicago,105,210,Philadelphia,112,-250,229.5,227.0,-9.0,-6.0,0.311111111111111,0.6888888888888889,7,-0.6764978360275964,0.5186059112054506,-7,5.323502163972403,0.3558,-0.063205,-6.323502163972403,-1,1
427,427,427,219,Atlanta,109,175,Boston,121,-200,225.5,226.5,-4.5,-5.0,0.3529411764705882,0.6470588235294118,12,-4.344652274877298,0.617770755293015,-12,0.6553477251227022,0.4819,0.0,-7.655347725122702,-1,0
